"GitHub.Repo","Engineered.ML.Project","Python_Percentage","Assign.Multi.Targets","Call.Star","List.Comprehension","Dict.Comprehension","Set.Comprehension","Truth.Value.Test","Chain.Compare","For.Multi.Targets","For.Else","PY_Assign.Multi.Targets","PY_Call.Star","PY_List.Comprehension","PY_Dict.Comprehension","PY_Set.Comprehension","PY_Truth.Value.Test","PY_Chain.Compare","PY_For.Multi.Targets","PY_For.Else","duplicated_lines_density","security_remediation_effort","duplicated_files","violations","critical_violations","info_violations","uncovered_lines","complexity","minor_violations","duplicated_lines","sqale_index","bugs","ncloc","reliability_remediation_effort","reliability_rating","sqale_debt_ratio","comment_lines_density","security_hotspots","cognitive_complexity","duplicated_blocks","blocker_violations","major_violations","security_rating","files","code_smells","security_hotspots_to_review_status","vulnerabilities","file_complexity","HIGH_reliability_issues","MEDIUM_reliability_issues","LOW_reliability_issues","HIGH_maintainability_issues","MEDIUM_maintainability_issues","LOW_maintainability_issues","HIGH_security_issues","MEDIUM_security_issues","LOW_security_issues","tot_pythonic","tot_non_pythonic","pythonic_percentage"
"https://github.com/kakaobrain/torchgpipe.git",1,100,273,2,1,0,0,24,0,0,0,2,26,58,1,0,109,4,41,0,8.7,0,9,69,13,1,4336,894,8,793,463,5,5637,42,5,0.3,19.2,0,526,38,1,46,1,65,64,0,0,13.8,1,3,1,13,43,8,0,0,0,241,300,0.44547134935305
"https://github.com/kaushaltrivedi/fast-bert.git",1,71.1313012055789,317,1,6,4,0,37,7,1,0,0,1,102,12,0,312,3,56,0,30.4,0,16,185,60,0,5080,1242,40,3592,1709,1,8404,3,3,0.7,15.5,4,1724,48,0,85,1,41,184,4,0,30.3,0,1,0,60,84,40,0,0,0,486,373,0.565774155995343
"https://github.com/kdexd/virtex.git",0,99.6926173766389,114,0,0,0,0,10,1,0,0,0,6,48,9,0,54,0,20,0,2.8,0,4,32,7,0,1863,389,16,167,148,3,3136,21,5,0.2,37.5,8,377,12,1,8,1,39,29,8,0,10,3,2,0,9,4,16,0,0,0,137,125,0.522900763358779
"https://github.com/keiohta/tf2rl.git",1,99.2617860103557,311,0,5,0,0,28,4,1,0,2,10,14,0,0,229,4,13,0,6,0,19,187,15,17,4768,1003,30,635,985,6,6793,43,3,0.5,24.9,2,945,27,0,125,1,117,181,2,0,8.6,69,37,0,15,111,47,0,0,31,272,349,0.438003220611916
"https://github.com/keras-team/autokeras.git",1,99.206010449519,245,0,4,1,0,4,3,4,0,0,5,49,9,0,189,0,35,0,1.2,0,6,137,22,13,5056,1153,10,160,725,6,8136,22,3,0.3,25.3,10,827,8,0,92,1,123,131,10,0,9.4,0,75,1,22,87,22,0,0,70,287,261,0.523722627737226
"https://github.com/keras-team/keras-tuner.git",1,99.6244041792993,238,0,0,0,0,34,12,0,0,0,33,70,17,5,215,3,17,0,6.1,0,10,206,28,7,6810,1570,54,1086,993,32,10956,165,5,0.3,26.5,12,990,20,1,116,1,101,174,12,0,15.5,2,91,0,27,86,61,0,0,61,360,284,0.559006211180124
"https://github.com/kerlomz/captcha_platform.git",0,99.9894363388725,102,6,2,0,0,6,4,1,0,0,1,45,9,0,172,3,7,0,22.9,0,5,79,22,0,2510,699,10,1397,597,3,4282,30,5,0.5,6.1,11,639,28,3,44,1,37,76,11,0,19.4,3,0,0,22,44,10,0,0,0,237,121,0.662011173184358
"https://github.com/kermitt2/delft.git",1,100,587,1,17,4,0,131,35,8,1,7,16,77,24,3,470,4,56,0,8.4,0,15,520,114,3,8549,2104,218,1446,3477,23,11536,145,5,1,19.3,3,3385,75,3,182,1,62,497,3,0,33.9,20,23,0,119,160,218,0,0,4,657,784,0.455933379597502
"https://github.com/keunwoochoi/kapre.git",1,99.9362172864442,72,0,0,0,0,4,0,0,0,2,4,3,0,0,16,0,0,0,1,0,1,54,0,1,1109,252,30,42,279,0,2084,0,1,0.4,42.2,2,173,2,0,23,1,15,54,2,0,16.8,0,3,0,0,23,31,0,0,3,25,76,0.247524752475248
"https://github.com/KevinMusgrave/pytorch-metric-learning.git",1,99.843717301964,774,0,3,1,1,37,11,1,0,0,31,126,12,0,289,21,104,0,4.2,0,25,480,86,0,9395,2294,337,772,2526,10,14846,82,5,0.6,5.6,0,2636,63,5,52,1,195,470,0,0,11.8,4,9,0,89,44,337,0,0,2,583,828,0.41318214032601
"https://github.com/kk7nc/HDLTex.git",1,100,17,0,0,0,0,3,0,0,0,0,0,6,0,0,4,0,4,0,7.7,0,1,59,5,0,343,48,39,54,174,0,449,0,1,1.3,26.2,3,62,4,0,15,1,6,59,3,0,8,0,4,0,5,15,39,0,0,4,14,20,0.411764705882353
"https://github.com/kk7nc/RMDL.git",1,100,54,0,1,0,0,8,0,0,0,0,0,15,1,0,34,0,7,0,3.3,0,3,111,18,0,1055,140,48,76,516,1,1411,3,3,1.2,29.7,27,224,4,0,45,1,23,110,27,0,6.1,0,4,0,18,44,48,0,0,3,57,63,0.475
"https://github.com/knazeri/edge-connect.git",0,99.420892978014,69,0,0,0,0,12,5,0,0,1,10,3,0,0,53,0,3,0,3.7,0,2,27,8,0,1218,270,9,83,215,0,1482,0,1,0.5,18.3,5,337,4,0,10,1,16,27,5,0,16.9,0,4,0,8,10,9,0,0,4,70,86,0.448717948717949
"https://github.com/koaning/scikit-lego.git",1,99.9014266903966,280,0,0,0,0,30,11,2,0,1,17,72,10,0,171,6,39,0,2.6,0,13,595,38,0,6718,1329,351,517,2048,42,9900,226,4,0.7,40.6,0,706,21,0,206,1,132,553,0,0,10.1,25,165,3,26,179,348,0,0,143,316,323,0.49452269170579
"https://github.com/kornia/kornia.git",1,99.7762305860933,4329,128,11,1,0,245,60,4,1,26,366,167,18,0,1810,62,142,0,6,0,97,1948,292,316,48278,10619,723,7421,5732,256,78071,1307,4,0.2,26.9,17,6024,405,0,617,1,657,1692,17,0,16.2,172,84,2,121,534,1037,0,0,2,2591,4779,0.351560379918589
"https://github.com/koursaros-ai/nboost.git",1,87.1428140369935,49,0,0,2,0,3,0,0,0,0,2,25,0,0,23,0,12,0,0,0,0,31,7,3,1218,228,10,0,178,0,1747,0,1,0.3,15,6,152,0,0,11,1,45,31,6,0,5.1,0,1,0,7,11,13,0,0,1,62,54,0.53448275862069
"https://github.com/kubeflow/kfserving.git",1,59.022444490872,640,3,10,2,0,35,15,2,1,3,5,83,7,0,958,1,119,0,15.1,10,145,730,280,15,23751,6960,237,11977,5188,19,46033,145,4,0.4,32.4,40,4848,694,0,198,4,391,709,40,2,17.8,8,13,2,270,193,246,2,0,3,1176,708,0.624203821656051
"https://github.com/kubeflow-kale/kale.git",1,60.6549186789314,242,0,3,2,2,33,4,1,0,0,9,55,14,0,252,0,25,0,0.3,300,1,150,35,7,5572,1199,38,36,647,2,8632,7,3,0.2,25,27,1045,2,9,61,5,99,138,27,10,12.1,1,3,0,35,59,44,9,0,2,355,287,0.552959501557632
"https://github.com/kundajelab/deeplift.git",1,100,139,0,0,2,0,28,5,1,0,0,9,59,0,0,66,0,14,0,8.6,0,10,77,17,1,2631,636,18,492,510,1,4437,10,3,0.4,10.3,4,521,29,0,41,1,34,76,4,0,18.7,11,25,0,19,38,19,0,0,24,148,175,0.458204334365325
"https://github.com/kwotsin/mimicry.git",1,100,272,0,2,0,0,14,2,2,0,5,26,13,3,0,124,4,35,0,22.3,0,64,463,6,5,5771,987,423,3130,1316,3,7977,11,3,0.5,30.4,8,612,223,0,29,1,132,460,8,0,7.5,0,13,0,6,99,355,0,0,10,210,292,0.418326693227092
"https://github.com/learnables/cherry.git",1,98.6755962397074,437,0,0,0,0,30,8,0,0,7,82,37,11,0,319,8,44,0,8.3,0,26,210,45,9,6945,1440,115,1390,1098,6,11215,50,5,0.3,22.8,27,1458,72,5,36,1,106,204,27,0,13.6,4,9,0,46,34,124,0,0,7,508,475,0.516785350966429
"https://github.com/learnables/learn2learn.git",1,93.8419051644368,625,0,1,0,1,16,12,10,0,0,47,77,3,0,232,2,78,0,12.8,0,42,318,77,14,7909,1600,168,2450,1377,4,13262,55,5,0.3,20.9,28,1442,143,2,57,1,150,314,28,0,10.7,3,12,0,76,56,182,0,0,11,439,665,0.397644927536232
"https://github.com/LiberAI/NSpM.git",1,97.5889055127172,237,2,7,10,0,24,7,1,0,0,1,30,1,0,175,6,11,0,39.3,0,43,412,80,1,4776,992,155,3008,2024,23,5687,225,5,1.2,10.8,64,1495,150,16,160,1,91,389,64,0,10.9,17,6,1,80,164,145,0,0,0,224,288,0.4375
"https://github.com/LoSealL/VideoSuperResolution.git",1,100,956,0,23,6,0,21,7,2,0,15,130,165,0,0,494,10,72,0,3.5,0,22,348,54,6,12467,2688,168,820,1818,10,17983,80,4,0.3,13.9,18,2526,56,0,120,1,156,338,18,0,17.2,6,26,2,50,116,172,0,0,22,886,1015,0.466070489216202
"https://github.com/loujie0822/DeepIE.git",0,100,2115,0,33,8,1,120,72,9,5,0,90,338,72,0,941,45,447,5,72.2,0,128,1198,208,71,23189,5073,336,27158,7772,31,27347,197,5,0.9,12.2,15,7450,1954,5,578,1,211,1167,15,0,24,71,44,18,274,504,389,0,0,36,1938,2363,0.450592885375494
"https://github.com/LPDI-EPFL/masif.git",0,51.6960273824672,356,10,3,1,1,11,2,16,0,4,6,98,1,0,144,0,51,0,26.3,0,35,497,113,2,6860,978,141,3219,2412,31,9084,165,5,0.9,13.1,3,1671,129,5,236,1,143,466,3,0,6.9,73,53,5,177,151,138,0,0,30,304,400,0.431818181818182
"https://github.com/lucidrains/reformer-pytorch.git",1,100,82,0,0,0,0,6,0,0,0,7,12,8,0,0,48,0,3,0,4.7,0,2,17,6,0,1187,247,6,86,141,0,1341,0,1,0.4,8.2,3,200,2,0,5,1,11,17,3,0,22.5,0,0,0,6,5,6,0,0,0,78,88,0.469879518072289
"https://github.com/lufficc/SSD.git",0,100,129,0,6,0,0,13,3,0,0,3,9,14,6,0,111,2,23,0,0.8,0,2,40,3,0,2237,535,9,34,227,0,2805,0,1,0.3,20.3,6,466,2,0,28,1,61,40,6,0,8.8,1,21,0,4,27,9,0,0,21,168,151,0.526645768025078
"https://github.com/lukemelas/EfficientNet-PyTorch.git",1,97.9736050362804,100,0,4,0,0,15,2,0,0,1,0,14,0,0,116,4,15,0,16.8,0,8,23,8,3,1801,434,7,731,170,0,2615,0,1,0.2,31.3,7,437,17,0,5,1,17,23,7,0,25.5,0,0,0,8,5,10,0,0,0,150,121,0.553505535055351
"https://github.com/lululxvi/deepxde.git",1,99.9170423187015,457,10,7,0,0,21,9,1,0,21,28,129,4,0,322,2,27,0,11.2,0,44,296,36,39,10345,2575,128,2582,1263,2,14504,12,3,0.3,24.6,1,1958,109,1,92,1,184,294,1,0,14,7,25,0,39,88,167,0,0,23,533,505,0.513487475915222
"https://github.com/Lyken17/pytorch-OpCounter.git",0,99.793323974419,81,0,1,0,0,1,0,0,0,0,4,0,0,0,33,0,4,0,6,0,2,91,7,4,985,237,30,104,474,2,1247,25,5,1.3,11.1,0,253,5,1,49,1,21,89,0,0,11.3,1,1,0,7,48,34,0,0,0,41,83,0.330645161290323
"https://github.com/magenta/ddsp.git",1,77.248316809771,540,0,1,2,0,9,3,0,0,0,18,49,17,0,251,2,33,0,0.4,0,2,97,28,11,6735,1499,4,68,674,6,9942,30,3,0.2,34.7,8,1133,4,0,54,1,71,91,8,0,21.1,5,35,0,28,44,15,0,0,29,370,555,0.4
"https://github.com/magenta/magenta.git",1,99.1669272451497,1799,15,22,6,2,107,41,1,2,6,85,401,23,0,1257,24,197,1,4.9,0,57,650,154,49,28538,6286,232,3646,4462,15,44930,142,5,0.3,28.3,50,6000,216,4,211,1,332,635,50,0,18.9,9,86,0,160,194,281,0,0,75,1994,1995,0.499874655302081
"https://github.com/MAIF/melusine.git",1,99.332369538952,127,0,0,1,0,1,1,0,0,0,2,33,6,0,127,0,24,0,1.3,0,3,42,5,0,2712,706,19,157,207,0,6679,0,1,0.1,33.4,1,415,4,0,18,1,97,42,1,0,7.3,0,2,0,5,18,19,0,0,2,192,130,0.596273291925466
"https://github.com/mangaki/mangaki.git",1,56.0756768507134,271,0,17,5,0,24,7,1,0,1,17,68,27,4,253,2,56,2,0,60,0,216,39,2,6792,1483,120,0,1015,1,11299,5,5,0.3,11.5,62,1474,0,3,52,5,222,213,62,2,6.7,1,3,0,40,51,122,1,1,3,430,325,0.56953642384106
"https://github.com/mapbox/robosat.git",1,97.5500728332119,69,0,0,0,0,2,2,1,0,0,11,32,0,0,40,4,20,0,0,0,0,31,5,16,1582,306,8,0,95,0,1874,0,1,0.2,27.7,4,234,0,0,2,1,45,31,4,0,6.8,0,0,0,5,2,24,0,0,0,107,74,0.591160220994475
"https://github.com/MaybeShewill-CV/CRNN_Tensorflow.git",1,99.4806980029784,129,0,4,0,1,13,2,1,0,0,3,17,3,0,75,0,16,0,4.1,0,3,43,9,0,1771,361,27,183,242,0,2604,0,1,0.3,31.7,1,408,6,0,7,1,27,43,1,0,13.4,5,1,0,9,8,26,0,0,1,114,150,0.431818181818182
"https://github.com/MaybeShewill-CV/lanenet-lane-detection.git",1,78.019418799276,167,0,0,0,0,14,1,0,0,0,3,13,0,0,89,0,18,0,8.3,0,3,49,8,0,2085,410,19,460,269,0,3507,0,1,0.3,27,4,438,26,0,22,1,27,49,4,0,15.2,20,0,0,13,17,19,0,0,0,123,182,0.40327868852459
"https://github.com/medipixel/rl_algorithms.git",1,99.029982946937,334,2,3,0,0,43,2,2,0,3,6,18,0,0,260,11,24,0,16,0,30,110,34,22,6064,1220,9,2234,873,1,9388,5,3,0.3,20.4,6,1061,105,1,44,1,111,109,6,0,11,6,15,0,41,37,31,0,0,14,322,386,0.454802259887006
"https://github.com/MegviiDetection/video_analyst.git",1,95.1085796097467,891,18,2,1,0,57,23,1,0,11,59,317,47,0,570,11,132,0,12.2,0,43,467,90,17,12837,2845,84,3361,2657,79,17434,175,5,0.5,26.4,10,3095,151,69,207,1,265,388,10,0,10.7,70,41,0,91,196,101,0,0,31,1147,993,0.535981308411215
"https://github.com/mesutpiskin/computer-vision-guide.git",0,83.6037373090026,21,0,0,0,0,3,0,1,0,0,3,4,0,0,6,0,5,0,0,0,0,23,2,0,890,112,10,0,132,1,999,1,5,0.4,15.3,4,150,0,1,10,1,38,22,4,0,3,2,1,0,3,9,10,0,0,1,18,25,0.418604651162791
"https://github.com/MIC-DKFZ/nnUNet.git",1,99.3868679054119,405,0,11,4,0,44,3,0,0,3,6,326,30,1,460,2,32,0,15.9,0,20,389,116,14,7636,1884,143,2510,2427,2,11418,15,3,0.7,14.5,1,2492,75,0,116,1,168,387,1,0,11.2,6,35,0,122,108,157,0,0,33,860,467,0.648078372268274
"https://github.com/MIC-DKFZ/trixi.git",1,87.4693374140648,169,1,6,2,0,13,17,4,0,1,62,34,6,0,311,3,65,0,1.4,90,7,268,57,2,4927,1427,111,158,1478,0,5928,0,1,0.8,34.8,5,1642,11,3,95,5,51,265,5,3,28,0,65,0,57,112,96,3,0,65,482,212,0.694524495677233
"https://github.com/michaelhush/M-LOOP.git",1,100,179,1,3,0,0,16,7,0,0,0,3,30,1,0,170,0,11,0,0.3,0,2,82,25,4,3432,733,29,25,482,6,4641,36,5,0.3,41.8,1,906,2,2,22,1,17,76,1,0,43.1,4,7,1,26,18,32,0,0,4,215,206,0.510688836104513
"https://github.com/microsoft/botbuilder-python.git",1,99.7848949005686,551,0,1,1,0,3,15,0,0,2,17,57,17,0,1412,9,46,0,9.5,305,65,809,116,107,27071,6674,284,6836,5067,11,46231,71,5,0.4,23.2,30,4765,303,9,293,5,624,787,30,11,10.7,26,7,2,112,286,389,11,0,0,1560,571,0.732050680431722
"https://github.com/microsoft/DeepSpeed.git",1,69.4144213175099,3064,106,45,6,0,635,94,10,0,5,188,631,36,0,3455,18,713,4,7.1,0,125,1989,482,139,58304,15982,627,8290,12311,92,78443,591,5,0.5,17.7,28,17401,399,22,719,1,753,1897,28,0,21.2,19,73,5,489,670,741,0,0,7,5050,3960,0.560488346281909
"https://github.com/microsoft/hummingbird.git",1,88.0246595550679,816,5,6,1,0,32,13,1,0,11,48,149,11,1,331,1,28,0,6.5,0,24,669,68,7,11862,2783,205,1586,3372,2,15002,15,3,0.7,23,13,2468,167,0,389,1,146,667,13,0,19.1,0,345,1,68,388,211,0,0,344,580,874,0.398899587345254
"https://github.com/microsoft/MMdnn.git",1,94.724255951337,884,14,8,3,0,126,13,1,1,6,10,98,7,0,831,0,60,2,4,0,27,1472,198,47,16310,3939,942,1591,5718,54,29393,494,5,0.6,9.9,43,4309,74,11,274,1,190,1418,43,0,20.7,35,20,2,174,261,983,0,0,3,1014,1050,0.491279069767442
"https://github.com/microsoft/nni.git",1,73.5546072195315,3447,32,65,33,0,379,134,8,4,67,315,598,138,7,3290,87,739,9,12.6,0,194,1874,493,126,71976,18588,479,18201,12628,125,91920,940,5,0.5,24.2,186,19971,490,5,771,1,897,1749,186,0,20.7,33,194,5,498,651,600,0,0,80,5250,4102,0.561377245508982
"https://github.com/microsoft/tf2-gnn.git",1,100,106,0,3,1,0,8,0,0,0,0,1,24,7,0,60,1,19,0,2.1,0,5,34,4,2,2026,484,16,122,151,0,4049,0,1,0.1,20.5,0,332,6,0,12,1,48,34,0,0,10.1,3,3,0,4,20,10,0,0,3,112,118,0.48695652173913
"https://github.com/mindsdb/mindsdb.git",1,99.784841787251,2496,3,65,20,1,242,74,18,2,6,47,661,95,1,2092,6,284,3,4.2,85,130,2063,423,181,63638,13884,397,6028,19461,101,100822,731,5,0.6,15.9,119,14627,371,29,1033,5,1452,1959,119,3,9.6,44,48,27,434,985,540,3,0,0,3195,2921,0.522400261608895
"https://github.com/mittagessen/kraken.git",1,99.3249884076405,510,16,12,4,0,72,10,6,2,0,31,221,14,0,621,13,104,1,4.6,15,13,272,79,1,9794,2475,59,942,2784,9,13747,45,5,0.7,24,17,3146,41,3,130,5,86,262,17,1,28.8,5,37,3,80,125,57,1,0,34,1005,632,0.613927916921197
"https://github.com/mlflow/mlflow.git",1,53.5038883439137,4861,0,37,21,0,510,97,5,0,2,271,1349,344,156,3902,36,401,16,3.5,360,141,1395,357,90,106534,22447,258,9974,10623,135,195830,688,5,0.2,19.3,349,16531,714,20,670,5,1122,1248,349,12,20,23,245,22,354,582,311,12,0,119,6477,5531,0.539390406395736
"https://github.com/mljar/mljar-supervised.git",1,100,695,0,0,8,0,36,30,0,1,2,3,145,17,0,370,0,74,0,8,0,25,892,127,3,12563,2969,531,2025,4082,9,19802,77,5,0.7,7.7,0,3542,84,2,229,1,184,883,0,0,16.1,3,123,1,130,220,533,0,0,113,611,770,0.44243301955105
"https://github.com/mlperf/inference.git",0,69.5316108265142,1222,27,35,15,1,86,27,0,0,4,50,376,41,1,1094,15,158,0,27.7,0,90,962,276,37,22419,5279,378,13291,7127,10,33097,94,5,0.7,18.3,20,6518,280,5,266,1,262,952,20,0,20.1,14,25,0,277,294,381,0,0,21,1739,1413,0.551713197969543
"https://github.com/mlperf/training.git",0,52.6610356843027,3319,20,45,21,1,472,115,11,3,11,194,697,84,3,2873,56,486,1,7.5,30,78,1351,327,133,55527,13075,396,9008,8884,69,76393,461,5,0.4,23.8,121,13874,212,21,474,5,656,1281,121,1,19.9,58,85,1,329,443,508,1,0,39,4405,4007,0.523656680932002
"https://github.com/mnicnc404/CartoonGan-tensorflow.git",0,100,69,0,0,0,0,16,0,0,0,0,3,12,0,0,57,0,5,0,0.9,0,1,39,3,1,1313,220,2,20,198,10,1738,50,3,0.4,4.7,1,244,2,0,33,1,13,29,1,0,16.9,3,14,0,4,20,3,0,0,4,77,85,0.475308641975309
"https://github.com/molecularsets/moses.git",1,98.9062138485757,175,0,2,1,0,28,1,1,0,1,26,93,4,0,80,0,29,0,1,0,3,62,12,1,3195,765,21,60,301,2,4590,7,5,0.2,9.6,2,687,4,1,27,1,53,60,2,0,14.4,0,7,0,13,26,22,0,0,6,233,208,0.528344671201814
"https://github.com/mozilla/bugbug.git",1,89.2410239633598,502,3,10,8,1,332,24,1,1,4,9,111,51,14,497,10,145,0,6.2,30,16,301,86,53,12593,3321,47,1983,3005,18,24335,90,5,0.4,7.2,16,4125,70,1,114,3,137,282,16,1,24.2,52,16,1,87,96,99,0,1,0,841,882,0.488102147417295
"https://github.com/mpariente/asteroid.git",1,87.3187267411062,821,1,3,2,0,22,3,0,0,2,59,143,33,0,393,3,78,0,20,0,80,357,34,6,12505,2303,162,6019,1625,21,19464,205,5,0.3,26.1,37,1962,515,18,137,1,234,336,37,0,9.9,19,49,1,35,134,167,0,0,47,711,852,0.45489443378119
"https://github.com/MycroftAI/mycroft-precise.git",1,94.2697495654728,69,0,1,0,0,15,0,0,0,1,6,15,4,1,67,3,10,0,0,0,0,22,14,0,1904,459,2,0,111,2,2358,10,3,0.2,34.4,13,344,0,0,6,1,47,20,13,0,9.8,2,4,0,16,2,2,0,0,2,107,85,0.557291666666667
"https://github.com/namisan/mt-dnn.git",1,97.3447411978548,644,1,5,6,0,44,18,0,0,3,23,102,10,0,517,4,78,0,28.6,0,19,336,78,10,9138,2241,133,4887,2450,13,13337,115,5,0.6,11.9,15,2870,107,4,111,1,73,323,15,0,30.7,4,10,2,78,112,133,0,0,3,737,718,0.506529209621993
"https://github.com/nanoporetech/medaka.git",1,81.8020015404694,544,2,4,3,2,29,8,2,0,1,27,173,24,7,229,1,152,0,0.6,0,3,218,63,36,7433,1806,66,104,1187,3,10565,30,5,0.4,24.6,4,1989,6,2,51,1,46,215,4,0,39.3,14,20,0,73,40,102,0,0,20,614,594,0.508278145695364
"https://github.com/natethegreate/hent-AI.git",0,95.5958107552474,223,2,5,0,0,31,3,1,0,6,18,25,3,0,103,1,23,0,1.3,0,3,196,25,25,3316,627,49,93,1047,2,4026,10,3,0.9,35.7,19,842,6,0,97,1,16,194,19,0,39.2,30,16,0,51,69,74,0,0,14,179,265,0.403153153153153
"https://github.com/nerox8664/pytorch2keras.git",1,100,143,0,0,0,0,10,4,0,0,0,11,9,0,0,40,0,8,0,23.8,0,31,80,2,0,2428,522,3,1046,392,2,2885,10,3,0.5,16.2,11,614,63,0,75,1,47,78,11,0,11.1,0,72,0,2,73,3,0,0,70,68,157,0.302222222222222
"https://github.com/NervanaSystems/nlp-architect.git",1,81.4201889886544,1193,8,36,15,1,106,45,9,0,2,43,266,55,2,894,6,152,0,2.8,0,14,524,132,11,19331,4900,132,1339,3576,18,30621,113,5,0.4,24.9,29,5570,57,3,246,1,282,506,29,0,17.4,18,27,0,135,212,159,0,0,11,1420,1413,0.501235439463466
"https://github.com/NeuromorphicProcessorProject/snn_toolbox.git",1,100,451,11,5,1,0,42,6,2,0,22,18,93,6,1,436,10,32,0,10.3,0,24,256,89,28,8671,2218,44,2217,1759,6,11875,32,5,0.5,35.2,0,2537,112,2,93,1,80,250,0,0,27.7,15,20,0,93,79,72,0,0,15,618,518,0.544014084507042
"https://github.com/nicolas-chaulet/torch-points3d.git",1,70.2974075171557,1252,44,13,8,0,63,17,3,0,4,66,181,22,0,906,2,140,0,4.7,10,44,766,185,7,19714,4431,312,1723,4271,12,25584,73,4,0.6,16.5,34,4189,78,0,262,4,283,752,34,2,15.7,7,60,1,189,247,316,2,0,47,1321,1400,0.485483278206542
"https://github.com/norse/norse.git",1,98.1684272482265,647,7,1,0,1,33,25,0,0,4,93,17,2,0,119,0,23,0,5.7,0,24,121,7,1,7050,1271,50,1177,437,20,13197,46,3,0.1,25,0,665,62,0,63,1,174,101,0,0,7.3,0,35,0,7,48,46,0,0,15,258,714,0.265432098765432
"https://github.com/numenta/nupic.torch.git",1,98.1671375909882,136,3,0,0,0,8,4,0,0,0,4,0,2,0,60,8,9,0,24.5,0,10,48,3,0,1929,358,21,1191,190,0,2634,0,1,0.2,32.9,18,268,17,0,24,1,28,48,18,0,12.8,0,4,0,3,24,21,0,0,4,83,151,0.354700854700855
"https://github.com/nussl/nussl.git",1,80.8543363542752,683,7,15,4,0,28,11,1,0,5,31,127,28,0,289,15,120,0,4.2,0,35,370,37,6,11517,2150,169,1289,1560,23,15679,121,5,0.3,37.9,8,1894,68,1,157,1,147,347,8,0,14.6,1,88,2,37,141,169,0,0,68,615,749,0.450879765395894
"https://github.com/nutonomy/nuscenes-devkit.git",1,88.1322827206745,748,16,9,10,2,62,8,0,0,0,18,192,40,0,366,11,112,0,1.5,0,10,247,51,0,11160,2518,67,384,2156,10,14723,52,3,0.5,30.2,12,2626,16,0,129,1,143,237,12,0,17.6,11,48,0,60,116,62,0,0,40,739,855,0.463613550815558
"https://github.com/NVIDIA/Megatron-LM.git",1,96.8981731576659,1835,16,19,5,0,399,58,3,1,5,108,335,50,5,1941,23,300,0,4.2,0,42,972,242,78,35682,8742,276,3360,7854,37,53125,191,5,0.5,21.5,49,10266,120,6,370,1,414,935,49,0,21.1,14,40,1,235,356,344,0,0,18,2767,2336,0.542230060748579
"https://github.com/NVIDIA/NeMo.git",1,70.3644167664142,9671,56,129,36,2,1085,462,47,5,65,474,2252,268,17,11179,149,1631,0,11.6,0,459,6067,1431,372,175202,45246,1875,51133,42078,296,286038,2032,5,0.5,24.2,307,55877,2209,58,2331,1,1678,5771,307,0,27,54,410,16,1454,2202,2115,0,0,177,16035,11493,0.582497820401046
"https://github.com/NVIDIAGameWorks/kaolin.git",1,74.8975969524343,1185,0,6,8,0,63,24,0,2,1,49,187,35,0,577,3,90,0,7.4,0,34,456,55,85,16219,3639,198,3310,2231,26,27350,126,4,0.3,30.6,34,3268,271,0,118,1,173,430,34,0,21,1,33,2,54,99,277,0,0,10,942,1288,0.422421524663677
"https://github.com/NVISO-BE/ee-outliers.git",1,99.0121338399314,271,0,11,2,1,9,5,0,0,0,1,98,4,0,138,1,51,0,0.8,0,2,84,25,1,4964,1125,51,78,291,2,6035,10,3,0.2,23.6,40,1089,4,0,7,1,45,82,40,0,25,0,4,0,25,5,52,0,0,2,293,299,0.494932432432432
"https://github.com/nyanp/nyaggle.git",1,100,121,1,0,0,0,4,3,1,0,0,2,37,0,0,93,0,16,0,0.7,0,2,243,11,1,2445,510,196,42,815,8,3900,40,3,0.7,24.3,1,441,2,0,35,1,56,235,1,0,9.1,2,22,0,13,25,197,0,0,12,148,130,0.532374100719424
"https://github.com/nyu-mll/jiant.git",1,98.7419444325893,525,5,47,10,2,36,12,1,0,4,17,147,40,2,362,7,188,0,12.8,0,66,168,59,19,10978,2686,51,3628,1367,3,21673,28,4,0.2,10.6,5,2437,238,0,39,1,217,165,5,0,12.4,3,5,0,60,35,70,0,0,3,767,638,0.545907473309609
"https://github.com/onnx/keras-onnx.git",1,83.0330345773841,1528,11,6,3,5,47,28,0,1,5,67,120,12,1,565,1,48,3,7.4,0,46,911,72,3,18387,3420,314,2256,5600,20,22608,148,5,0.8,9.7,1,3489,199,2,520,1,127,891,1,0,26.9,4,292,3,72,505,314,0,0,278,822,1629,0.335373317013464
"https://github.com/onnx/onnxmltools.git",1,99.9374024767111,824,7,15,7,1,30,18,1,0,1,93,154,15,0,421,3,61,0,8.3,0,40,454,74,5,11962,2104,253,2409,2595,5,21754,45,3,0.4,13.4,0,2752,131,1,121,1,282,449,0,0,7.5,0,59,0,75,116,258,0,0,50,748,903,0.453058752271351
"https://github.com/onnx/onnx-tensorflow.git",1,99.7937119258636,992,4,11,7,0,37,18,0,0,3,15,92,5,2,409,0,31,0,3.2,0,19,208,49,16,10411,2440,39,669,1583,11,15598,100,5,0.3,11.9,1,2568,36,5,99,1,218,197,1,0,11.2,29,32,2,51,92,53,0,0,26,557,1069,0.342558425584256
