GitHub Repo,Engineered ML Project,Stars,Commits,Lines of Code,Architecture,Community,Continuous Integration,Documentation,History,Issues,License,Unit Testing,Pyhton_Percentage,A1_Elements,A2_Elements,B1_Elements,B2_Elements,C1_Elements,C2_Elements,Assign Multi Targets,Call Star,List Comprehension,Dict Comprehension,Set Comprehension,Truth Value Test,Chain Compare,For Multi Targets,For Else,PY_Assign Multi Targets,PY_Call Star,PY_List Comprehension,PY_Dict Comprehension,PY_Set Comprehension,PY_Truth Value Test,PY_Chain Compare,PY_For Multi Targets,PY_For Else,duplicated_lines_density,functions,security_remediation_effort,sqale_rating,duplicated_files,line_coverage,violations,critical_violations,info_violations,uncovered_lines,complexity,minor_violations,duplicated_lines,security_hotspots_reviewed,sqale_index,bugs,ncloc,reliability_remediation_effort,false_positive_issues,reopened_issues,reliability_rating,sqale_debt_ratio,comment_lines_density,security_hotspots,security_review_rating,cognitive_complexity,duplicated_blocks,open_issues,blocker_violations,major_violations,development_cost,security_rating,effort_to_reach_maintainability_rating_a,comment_lines,confirmed_issues,files,wont_fix_issues,classes,statements,lines_to_cover,security_hotspots_reviewed_status,lines,coverage,code_smells,security_hotspots_to_review_status,vulnerabilities,file_complexity,HIGH_reliability_issues,MEDIUM_reliability_issues,LOW_reliability_issues,HIGH_maintainability_issues,MEDIUM_maintainability_issues,LOW_maintainability_issues,HIGH_security_issues,MEDIUM_security_issues,LOW_security_issues
https://github.com/magenta/ddsp.git,Y,1352,212,8726,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/magenta/ddsp/graphs/contributors shows there are multiple contributors,CI is not used on the project,"There is a well-maintained README, and the majority of the functions in https://github.com/magenta/ddsp/blob/master/ddsp/effects.py and https://github.com/magenta/ddsp/blob/master/ddsp/losses.py and https://github.com/magenta/ddsp/blob/master/ddsp/processors.py have appropriate docstrings",https://github.com/magenta/ddsp/graphs/commit-activity shows there have been activities in the past few months,"The project maintainers respond to issues, as evidenced by https://github.com/magenta/ddsp/issues/147 and https://github.com/magenta/ddsp/issues/145",https://github.com/magenta/ddsp/blob/master/LICENSE,There are many files related to testing,77.24831680977098,0,0,0,0,0,0,540,0,1,2,0,9,3,0,0,0,18,49,17,0,251,2,33,0,0.4,787,0,1.0,2,0.0,97,28,11,6735,1499,4,68,0.0,674,6,9942,30,0,0,3.0,0.2,34.7,8,5.0,1133,4,97,0,54,298260,1.0,0,5275,0,71,0,157,7470,6735,0,18183,0.0,91,8,0,21.1,5,35,0,28,44,15,0,0,29
https://github.com/magenta/magenta.git,Y,15216,1337,44391,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/magenta/magenta/graphs/contributors shows there are multiple contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well-maintained README, and the majority of the functions in https://github.com/magenta/magenta/blob/master/magenta/models/melody_rnn/melody_rnn_config_flags.py and https://github.com/magenta/magenta/blob/master/magenta/models/melody_rnn/melody_rnn_pipeline.py and https://github.com/magenta/magenta/blob/master/magenta/models/nsynth/reader.py have appropriate docstrings",https://github.com/magenta/magenta/graphs/commit-activity shows there have been activities in the past few months consistently,"The project maintainers respond to issues, as evidenced by https://github.com/magenta/magenta/issues/1759 and https://github.com/magenta/magenta/issues/1757",https://github.com/magenta/magenta/blob/master/LICENSE,there is no evidence of any testing done on the project.,99.16692724514968,0,0,0,0,0,0,1799,15,22,6,2,107,41,1,2,6,85,401,23,0,1257,24,197,1,4.9,2656,0,1.0,57,0.0,650,154,49,28538,6286,232,3646,0.0,4462,15,44930,142,0,0,5.0,0.3,28.3,50,5.0,6000,216,650,4,211,1347900,1.0,0,17755,0,332,0,450,30343,28538,0,73797,0.0,635,50,0,18.9,9,86,0,160,194,281,0,0,75
https://github.com/MAIF/melusine.git,Y,171,320,4435,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/MAIF/melusine/graphs/contributors shows that there are multiple contributors,The project uses Travis CI,There is a well-maintained documentation,Little evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/MAIF/melusine/issues/1 and https://github.com/MAIF/melusine/issues/5 however there are only 4 issues raised in total",https://github.com/MAIF/melusine/blob/master/LICENSE is provided.,There are many files related to testing.,99.33236953895204,0,0,0,0,0,0,127,0,0,1,0,1,1,0,0,0,2,33,6,0,127,0,24,0,1.3,430,0,1.0,3,0.0,42,5,0,2712,706,19,157,0.0,207,0,6679,0,0,0,1.0,0.1,33.4,1,5.0,415,4,42,0,18,200370,1.0,0,3349,0,97,0,58,3069,2712,0,11712,0.0,42,1,0,7.3,0,2,0,5,18,19,0,0,2
https://github.com/mangaki/mangaki.git,Y,108,1026,10090,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/mangaki/mangaki/graphs/contributors shows that there are multiple contributors but mainly 1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well-maintained README, and the majority of the functions in https://github.com/mangaki/mangaki/blob/master/mangaki/mangaki/models.py and https://github.com/mangaki/mangaki/blob/master/mangaki/mangaki/settings.py and https://github.com/mangaki/mangaki/blob/master/mangaki/mangaki/views.py have appropriate docstrings",https://github.com/mangaki/mangaki/graphs/commit-activity shows there have been a few activities in the past few months,"The project maintainers respond to issues, as evidenced by https://github.com/mangaki/mangaki/issues/680 and https://github.com/mangaki/mangaki/issues/672",https://github.com/mangaki/mangaki/blob/master/LICENSE,There are many files related to testing,56.07567685071342,0,0,0,0,0,0,271,0,17,5,0,24,7,1,0,1,17,68,27,4,253,2,56,2,0.0,610,60,1.0,0,0.0,216,39,2,6792,1483,120,0,0.0,1015,1,11299,5,0,0,5.0,0.3,11.5,62,5.0,1474,0,216,3,52,338970,5.0,0,1465,0,222,0,298,6876,6792,0,15633,0.0,213,62,2,6.7,1,3,0,40,51,122,1,1,3
https://github.com/mapbox/robosat.git,Y,1608,147,1863,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/mapbox/robosat/graphs/contributors shows that there are multiple contributors but mainly 2,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well-maintained README, and the majority of the functions in https://github.com/mapbox/robosat/blob/master/robosat/features/parking.py and https://github.com/mapbox/robosat/blob/master/robosat/losses.py and https://github.com/mapbox/robosat/blob/master/robosat/metrics.py have appropriate docstrings",https://github.com/mapbox/robosat/graphs/commit-activity shows there have been very few activities in the past few months,"The project maintainers respond to issues, as evidenced by https://github.com/mapbox/robosat/issues/207 and https://github.com/mapbox/robosat/issues/206",https://github.com/mapbox/robosat/blob/master/LICENSE,There are many files related to testing,97.55007283321194,0,0,0,0,0,0,69,0,0,0,0,2,2,1,0,0,11,32,0,0,40,4,20,0,0.0,167,0,1.0,0,0.0,31,5,16,1582,306,8,0,0.0,95,0,1874,0,0,0,1.0,0.2,27.7,4,5.0,234,0,31,0,2,56220,1.0,0,719,0,45,0,33,1684,1582,0,3544,0.0,31,4,0,6.8,0,0,0,5,2,24,0,0,0
https://github.com/MaybeShewill-CV/CRNN_Tensorflow.git,Y,849,263,2209,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/MaybeShewill-CV/CRNN_Tensorflow/graphs/contributors shows that there are multiple contributors,CI is not used on the project.,There is a well-maintained documentation,No evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/MaybeShewill-CV/CRNN_Tensorflow/issues/402 and https://github.com/MaybeShewill-CV/CRNN_Tensorflow/issues/391",https://github.com/MaybeShewill-CV/CRNN_Tensorflow/blob/master/LICENSE is provided.,There is no evidence of any testing done on the project.,99.48069800297836,0,0,0,0,0,0,129,0,4,0,1,13,2,1,0,0,3,17,3,0,75,0,16,0,4.1,126,0,1.0,3,0.0,43,9,0,1771,361,27,183,0.0,242,0,2604,0,0,0,1.0,0.3,31.7,1,5.0,408,6,43,0,7,78120,1.0,0,1209,0,27,0,10,1920,1771,0,4513,0.0,43,1,0,13.4,5,1,0,9,8,26,0,0,1
https://github.com/MaybeShewill-CV/lanenet-lane-detection.git,Y,1114,148,3461,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/MaybeShewill-CV/lanenet-lane-detection/graphs/contributors shows that there are multiple contributors but mainly 1,CI is not used on the project.,There is a well-maintained documentation,No evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/MaybeShewill-CV/lanenet-lane-detection/issues/419 and https://github.com/MaybeShewill-CV/lanenet-lane-detection/issues/410",https://github.com/MaybeShewill-CV/lanenet-lane-detection/blob/master/LICENSE is provided.,There are files related to testing.,78.01941879927597,0,0,0,0,0,0,167,0,0,0,0,14,1,0,0,0,3,13,0,0,89,0,18,0,8.3,153,0,1.0,3,0.0,49,8,0,2085,410,19,460,0.0,269,0,3507,0,0,0,1.0,0.3,27.0,4,5.0,438,26,49,0,22,105210,1.0,0,1300,0,27,0,19,2271,2085,0,5553,0.0,49,4,0,15.2,20,0,0,13,17,19,0,0,0
https://github.com/medipixel/rl_algorithms.git,Y,277,141,9130,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/medipixel/rl_algorithms/graphs/contributors shows that there are multiple contributors but mainly 2,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well-maintained README, and the majority of the functions in https://github.com/medipixel/rl_algorithms/blob/master/rl_algorithms/td3/agent.py and https://github.com/medipixel/rl_algorithms/blob/master/rl_algorithms/recurrent/learner.py and https://github.com/medipixel/rl_algorithms/blob/master/rl_algorithms/ppo/agent.py have appropriate docstrings",https://github.com/medipixel/rl_algorithms/graphs/commit-activity shows there have been activities in the past few months,"The project maintainers respond to issues, as evidenced by https://github.com/medipixel/rl_algorithms/issues/254 and https://github.com/medipixel/rl_algorithms/issues/251",https://github.com/medipixel/rl_algorithms/blob/master/LICENSE.md,There are many files related to testing,99.02998294693695,0,0,0,0,0,0,334,2,3,0,0,43,2,2,0,3,6,18,0,0,260,11,24,0,16.0,590,0,1.0,30,0.0,110,34,22,6064,1220,9,2234,0.0,873,1,9388,5,0,0,3.0,0.3,20.4,6,5.0,1061,105,110,1,44,281640,1.0,0,2405,0,111,0,110,6652,6064,0,14004,0.0,109,6,0,11.0,6,15,0,41,37,31,0,0,14
https://github.com/MegviiDetection/video_analyst.git,Y,351,634,17656,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/MegviiDetection/video_analyst/graphs/contributors shows that there are multiple contributors,The project uses Travis CI,There is a well-maintained documentation,Evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/MegviiDetection/video_analyst/issues/112 and https://github.com/MegviiDetection/video_analyst/issues/90",https://github.com/MegviiDetection/video_analyst/blob/master/LICENSE is provided.,There are files related to testing but everywhere,95.10857960974674,0,0,0,0,0,0,891,18,2,1,0,57,23,1,0,11,59,317,47,0,570,11,132,0,12.2,1072,0,1.0,43,0.0,467,90,17,12837,2845,84,3361,0.0,2657,79,17434,175,0,0,5.0,0.5,26.4,10,5.0,3095,151,467,69,207,523020,1.0,0,6241,0,265,0,167,13375,12837,0,27635,0.0,388,10,0,10.7,70,41,0,91,196,101,0,0,31
https://github.com/mesutpiskin/computer-vision-guide.git,N,198,101,964,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,There are no contributors to the project other than the author,CI is not used on the project,There is a well-maintained README but most of the functions in the source code are not documented.,https://github.com/mesutpiskin/computer-vision-guide/graphs/commit-activity shows that there have been very few activities in the past few months,"The project maintainers respond to issues, as evidenced by https://github.com/mesutpiskin/computer-vision-guide/issues/1",https://github.com/mesutpiskin/computer-vision-guide/blob/master/LICENSE.en-US.md,there is no evidence of any testing done on the project.,83.6037373090026,0,0,0,0,0,0,21,0,0,0,0,3,0,1,0,0,3,4,0,0,6,0,5,0,0.0,28,0,1.0,0,0.0,23,2,0,890,112,10,0,0.0,132,1,999,1,0,0,5.0,0.4,15.3,4,5.0,150,0,23,1,10,29970,1.0,0,181,0,38,0,5,893,890,0,1513,0.0,22,4,0,3.0,2,1,0,3,9,10,0,0,1
https://github.com/MIC-DKFZ/nnUNet.git,Y,785,414,19324,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/MIC-DKFZ/nnUNet/graphs/contributors shows that there are multiple contributors but mainly 1,CI is not used on the project.,There is a well-maintained documentation,Evidence of sustained commit activity but not last month,"The project maintainers respond to issues, as evidenced by https://github.com/MIC-DKFZ/nnUNet/issues/239 and https://github.com/MIC-DKFZ/nnUNet/issues/212",https://github.com/MIC-DKFZ/nnUNet/blob/master/LICENSE is provided.,Only managed to find 1 file related to testing,99.38686790541192,0,0,0,0,0,0,405,0,11,4,0,44,3,0,0,3,6,326,30,1,460,2,32,0,15.9,486,0,1.0,20,0.0,389,116,14,7636,1884,143,2510,0.0,2427,2,11418,15,0,0,3.0,0.7,14.5,1,5.0,2492,75,389,0,116,342540,1.0,0,1944,0,168,0,103,7762,7636,0,15749,0.0,387,1,0,11.2,6,35,0,122,108,157,0,0,33
https://github.com/MIC-DKFZ/trixi.git,Y,196,635,6268,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/MIC-DKFZ/trixi/graphs/contributors shows that there are multiple contributors,The project uses Travis CI,There is a well-maintained documentation,No evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/MIC-DKFZ/trixi/issues/26 and https://github.com/MIC-DKFZ/trixi/issues/22",https://github.com/MIC-DKFZ/trixi/blob/develop/LICENSE is provided.,There are many files related to testing.,87.46933741406482,0,0,0,0,0,0,169,1,6,2,0,13,17,4,0,1,62,34,6,0,311,3,65,0,1.4,546,90,1.0,7,0.0,268,57,2,4927,1427,111,158,0.0,1478,0,5928,0,0,0,1.0,0.8,34.8,5,5.0,1642,11,268,3,95,177840,5.0,0,3170,0,51,0,49,5245,4927,0,10985,0.0,265,5,3,28.0,0,65,0,57,112,96,3,0,65
https://github.com/michaelhush/M-LOOP.git,Y,127,370,4091,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/michaelhush/M-LOOP/graphs/contributors shows that there are multiple contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well-maintained README, and the majority of the functions in https://github.com/michaelhush/M-LOOP/blob/master/mloop/interfaces.py and https://github.com/michaelhush/M-LOOP/blob/master/mloop/controllers.py and https://github.com/michaelhush/M-LOOP/blob/master/mloop/neuralnet.py have appropriate docstrings",https://github.com/michaelhush/M-LOOP/graphs/commit-activity shows that there have been activities in the past month,"The project maintainers respond to issues, as evidenced by https://github.com/michaelhush/M-LOOP/issues/40 and https://github.com/michaelhush/M-LOOP/issues/38",https://github.com/michaelhush/M-LOOP/blob/master/LICENSE.txt,There are many files related to testing,100.0,0,0,0,0,0,0,179,1,3,0,0,16,7,0,0,0,3,30,1,0,170,0,11,0,0.3,268,0,1.0,2,0.0,82,25,4,3432,733,29,25,0.0,482,6,4641,36,0,0,5.0,0.3,41.8,1,5.0,906,2,82,2,22,139230,1.0,0,3328,0,17,0,38,3649,3432,0,8892,0.0,76,1,0,43.1,4,7,1,26,18,32,0,0,4
https://github.com/microsoft/botbuilder-python.git,Y,372,1382,40120,The source code of this project has been organised into different modules in a way that shows the relationship between different files,https://github.com/microsoft/botbuilder-python/graphs/contributors shows that there are multiple contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well-maintained README, and the majority of the functions in https://github.com/microsoft/botbuilder-python/blob/master/libraries/botbuilder-ai/botbuilder/ai/luis/luis_recognizer.py and https://github.com/microsoft/botbuilder-python/blob/master/libraries/botbuilder-applicationinsights/botbuilder/applicationinsights/application_insights_telemetry_client.py and https://github.com/microsoft/botbuilder-python/blob/master/libraries/botbuilder-core/botbuilder/core/activity_handler.py have appropriate docstrings",https://github.com/microsoft/botbuilder-python/graphs/commit-activity shows that there have been activities in the past few months consistently,"The project maintainers respond to issues, as evidenced by https://github.com/microsoft/botbuilder-python/issues/1236 and https://github.com/microsoft/botbuilder-python/issues/1235",https://github.com/microsoft/botbuilder-python/blob/master/LICENSE,There are many files related to testing,99.78489490056856,0,0,0,0,0,0,551,0,1,1,0,3,15,0,0,2,17,57,17,0,1412,9,46,0,9.5,3460,305,1.0,65,0.0,809,116,107,27071,6674,284,6836,0.0,5067,11,46231,71,0,0,5.0,0.4,23.2,30,5.0,4765,303,809,9,293,1386930,5.0,0,13964,0,624,0,769,28097,27071,0,72253,0.0,787,30,11,10.7,26,7,2,112,286,389,11,0,0
https://github.com/microsoft/DeepSpeed.git,Y,2652,198,21773,The source code of this project has been organised into different modules in a way that shows the relationship between different files with ad hoc scripts,https://github.com/microsoft/DeepSpeed/graphs/contributors shows there are multiple contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",There is a well-maintained README but most of the functions in the source code are not documented.,https://github.com/microsoft/DeepSpeed/graphs/commit-activity shows there have been activities in the past few months,"The project maintainers respond to issues, as evidenced by https://github.com/microsoft/DeepSpeed/issues/279 and https://github.com/microsoft/DeepSpeed/issues/274",https://github.com/microsoft/DeepSpeed/blob/master/LICENSE,There are many files related to testing,69.41442131750989,0,0,0,0,0,0,3064,106,45,6,0,635,94,10,0,5,188,631,36,0,3455,18,713,4,7.1,6130,0,1.0,125,0.0,1989,482,139,58304,15982,627,8290,0.0,12311,92,78443,591,0,0,5.0,0.5,17.7,28,5.0,17401,399,1989,22,719,2353290,1.0,0,16834,0,753,0,980,59648,58304,0,117189,0.0,1897,28,0,21.2,19,73,5,489,670,741,0,0,7
https://github.com/microsoft/hummingbird.git,Y,1247,130,12510,The source code of this project has been organised into different modules in a way that shows the relationship between different files,https://github.com/microsoft/hummingbird/graphs/contributors shows that there are multiple contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well-maintained README, and the majority of the functions in https://github.com/microsoft/hummingbird/blob/master/hummingbird/ml/convert.py and https://github.com/microsoft/hummingbird/blob/master/hummingbird/ml/operator_converters/skl_decision_tree.py and https://github.com/microsoft/hummingbird/blob/master/hummingbird/ml/ir_converters/topology.py have appropriate docstrings",https://github.com/microsoft/hummingbird/graphs/commit-activity shows that there have been few activities in the past few months with some activities in the last month.,"The project maintainers respond to issues, as evidenced by https://github.com/microsoft/hummingbird/issues/184 and https://github.com/microsoft/hummingbird/issues/181",https://github.com/microsoft/hummingbird/blob/master/LICENSE,There are many files related to testing,88.02465955506794,0,0,0,0,0,0,816,5,6,1,0,32,13,1,0,11,48,149,11,1,331,1,28,0,6.5,1294,0,1.0,24,0.0,669,68,7,11862,2783,205,1586,0.0,3372,2,15002,15,0,0,3.0,0.7,23.0,13,5.0,2468,167,669,0,389,450060,1.0,0,4476,0,146,0,185,12258,11862,0,24239,0.0,667,13,0,19.1,0,345,1,68,388,211,0,0,344
https://github.com/microsoft/MMdnn.git,Y,4752,1072,27835,The source code of this project has been organised into different modules in a way that shows the relationship between different files,https://github.com/microsoft/MMdnn/graphs/contributors shows there are multiple contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well-maintained README, and the some of the functions in https://github.com/microsoft/MMdnn/blob/master/mmdnn/conversion/keras/extra_layers.py and https://github.com/microsoft/MMdnn/blob/master/mmdnn/conversion/paddle/paddle_parser.py have appropriate docstrings",https://github.com/microsoft/MMdnn/graphs/commit-activity shows there have been activities in the past few months,"The project maintainers respond to issues, as evidenced by https://github.com/microsoft/MMdnn/issues/856 and https://github.com/microsoft/MMdnn/issues/853",https://github.com/microsoft/MMdnn/blob/master/LICENSE,There are many files related to testing,94.72425595133704,0,0,0,0,0,0,884,14,8,3,0,126,13,1,1,6,10,98,7,0,831,0,60,2,4.0,1727,0,1.0,27,0.0,1472,198,47,16310,3939,942,1591,0.0,5718,54,29393,494,0,0,5.0,0.6,9.9,43,5.0,4309,74,1472,11,274,881790,1.0,0,3234,0,190,0,117,16512,16310,0,39426,0.0,1418,43,0,20.7,35,20,2,174,261,983,0,0,3
https://github.com/microsoft/nni.git,Y,6311,1530,56227,The source code of this project has been organised into different modules in a way that shows the relationship between different files,https://github.com/microsoft/nni/graphs/contributors show that there are multiple contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well-maintained README, and the some of the functions in https://github.com/microsoft/nni/blob/master/src/nni_manager/training_service/remote_machine/gpuScheduler.ts and https://github.com/microsoft/nni/blob/master/src/nni_manager/training_service/remote_machine/remoteMachineData.ts have appropriate docstrings",https://github.com/microsoft/nni/graphs/commit-activity show that there have been significant amount of activities in the past few months consistently,"The project maintainers respond to issues, as evidenced by https://github.com/microsoft/nni/issues/2624 and https://github.com/microsoft/nni/issues/2613",https://github.com/microsoft/nni/blob/master/LICENSE,There are many files related to testing,73.55460721953153,0,0,0,0,0,0,3447,32,65,33,0,379,134,8,4,67,315,598,138,7,3290,87,739,9,12.6,7614,0,1.0,194,0.0,1874,493,126,71976,18588,479,18201,0.0,12628,125,91920,940,0,0,5.0,0.5,24.2,186,5.0,19971,490,1874,5,771,2757600,1.0,0,29364,0,897,0,1627,74490,71976,0,144340,0.0,1749,186,0,20.7,33,194,5,498,651,600,0,0,80
https://github.com/microsoft/tf2-gnn.git,Y,188,147,4049,The source code of this project has been organised into different modules in a way that shows the relationship between different files with ad hoc scripts,https://github.com/microsoft/tf2-gnn/graphs/contributors show that there are 3 contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well-maintained README, and the majority of the functions in https://github.com/microsoft/tf2-gnn/blob/master/tf2_gnn/layers/gnn.py and https://github.com/microsoft/tf2-gnn/blob/master/tf2_gnn/models/graph_task_model.py and https://github.com/microsoft/tf2-gnn/blob/master/tf2_gnn/layers/nodes_to_graph_representation.py have appropriate docstrings",https://github.com/microsoft/tf2-gnn/graphs/commit-activity show that there have been significant amount of activities in the past few months consistently,The author of the project does not reply to issues or close them.,https://github.com/microsoft/tf2-gnn/blob/master/LICENSE,There are many files related to testing,100.0,0,0,0,0,0,0,106,0,3,1,0,8,0,0,0,0,1,24,7,0,60,1,19,0,2.1,268,0,1.0,5,0.0,34,4,2,2026,484,16,122,100.0,151,0,4049,0,0,0,1.0,0.1,20.5,0,1.0,332,6,34,0,12,121470,1.0,0,1041,0,48,0,44,2134,2026,0,5915,0.0,34,0,0,10.1,3,3,0,4,20,10,0,0,3
https://github.com/mindsdb/mindsdb.git,Y,2718,1303,11835,The source code of this project has been organised into different modules in a way that shows the relationship between different files,https://github.com/mindsdb/mindsdb/graphs/contributors shows that there are multiple contributors but mainly 2,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",There is a well-maintained README but most of the functions in the source code are not documented.,https://github.com/mindsdb/mindsdb/graphs/commit-activity shows that there have been some activities in the past months.,"The project maintainers respond to issues, as evidenced by https://github.com/mindsdb/mindsdb/issues/560 and https://github.com/mindsdb/mindsdb/issues/550",https://github.com/mindsdb/mindsdb/blob/stable/LICENSE,There are many files related to testing,99.78484178725098,0,0,0,0,0,0,2496,3,65,20,1,242,74,18,2,6,47,661,95,1,2092,6,284,3,4.2,5965,85,1.0,130,0.0,2063,423,181,63638,13884,397,6028,0.0,19461,101,100822,731,0,0,5.0,0.6,15.9,119,5.0,14627,371,2063,29,1033,3024660,5.0,0,19087,0,1452,0,1250,66069,63638,0,144167,0.0,1959,119,3,9.6,44,48,27,434,985,540,3,0,0
https://github.com/mittagessen/kraken.git,Y,247,1146,8098,The source code of this project has been organised into different modules in a way that shows the relationship between different files,https://github.com/mittagessen/kraken/graphs/contributors shows there are multiple contributors but mainly 1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well-maintained README, and the majority of the functions in https://github.com/mittagessen/kraken/blob/master/kraken/pageseg.py and https://github.com/mittagessen/kraken/blob/master/kraken/repo.py and https://github.com/mittagessen/kraken/blob/master/kraken/rpred.py have appropriate docstrings",https://github.com/mittagessen/kraken/graphs/commit-activity shows that there have been activties in the past few months consistently,"The project maintainers respond to issues, as evidenced by https://github.com/mittagessen/kraken/issues/214 and https://github.com/mittagessen/kraken/issues/209",https://github.com/mittagessen/kraken/blob/master/LICENSE,There are many files related to testing,99.32498840764046,0,0,0,0,0,0,510,16,12,4,0,72,10,6,2,0,31,221,14,0,621,13,104,1,4.6,804,15,1.0,13,0.0,272,79,1,9794,2475,59,942,0.0,2784,9,13747,45,0,0,5.0,0.7,24.0,17,5.0,3146,41,272,3,130,412410,5.0,0,4333,0,86,0,100,10368,9794,0,20604,0.0,262,17,1,28.8,5,37,3,80,125,57,1,0,34
https://github.com/mlflow/mlflow.git,Y,6694,1458,66316,The source code of this project has been organised into different modules in a way that shows the relationship between different files with ad hoc scripts,https://github.com/mlflow/mlflow/graphs/contributors shows that there are multiple contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well-maintained README, and the majority of the functions in https://github.com/mlflow/mlflow/blob/master/mlflow/models/model.py and https://github.com/mlflow/mlflow/blob/master/mlflow/models/flavor_backend.py and https://github.com/mlflow/mlflow/blob/master/mlflow/tracking/fluent.py have appropriate docstrings",https://github.com/mlflow/mlflow/graphs/commit-activity show that there have been significant amount of activities in the past few months consistently,"The project maintainers respond to issues, as evidenced by https://github.com/mlflow/mlflow/issues/3053 and https://github.com/mlflow/mlflow/issues/3052",https://github.com/mlflow/mlflow/blob/master/LICENSE.txt,There are many files related to testing,53.50388834391365,0,0,0,0,0,0,4861,0,37,21,0,510,97,5,0,2,271,1349,344,156,3902,36,401,16,3.5,12174,360,1.0,141,0.0,1395,357,90,106534,22447,258,9974,0.0,10623,135,195830,688,0,0,5.0,0.2,19.3,349,5.0,16531,714,1395,20,670,5874900,5.0,0,46933,0,1122,0,970,109673,106534,0,283805,0.0,1248,349,12,20.0,23,245,22,354,582,311,12,0,119
https://github.com/mljar/mljar-supervised.git,Y,290,325,12812,The source code of this project has been organised into different modules in a way that shows the relationship between different files with ad hoc scripts,There are no contributors to the project other than the author,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",There is a well-maintained README but most of the functions in the source code are not documented.,https://github.com/mljar/mljar-supervised/graphs/commit-activity shows that there have been some activities in the past months.,"The project maintainers respond to issues, as evidenced by https://github.com/mljar/mljar-supervised/issues/110 and https://github.com/mljar/mljar-supervised/issues/109",https://github.com/mljar/mljar-supervised/blob/master/LICENSE,There are many files related to testing,100.0,0,0,0,0,0,0,695,0,0,8,0,36,30,0,1,2,3,145,17,0,370,0,74,0,8.0,939,0,1.0,25,0.0,892,127,3,12563,2969,531,2025,100.0,4082,9,19802,77,0,0,5.0,0.7,7.7,0,1.0,3542,84,892,2,229,594060,1.0,0,1650,0,184,0,174,12680,12563,0,25230,0.0,883,0,0,16.1,3,123,1,130,220,533,0,0,113
https://github.com/mlperf/inference.git,N,288,913,26424,The source code of the project exists as ad-hoc scripts.,https://github.com/mlperf/inference/graphs/contributors shows that there are multiple contributors,CI is not used on the project,There is a well-maintained README but most of the functions in the source code are not documented.,https://github.com/mlperf/inference/graphs/commit-activity shows that there have been some activities in the past months.,"The project maintainers respond to issues, as evidenced by https://github.com/mlperf/inference/issues/640 and https://github.com/mlperf/inference/issues/638",https://github.com/mlperf/inference/blob/master/LICENSE.md,There are many files related to testing,69.53161082651417,0,0,0,0,0,0,1222,27,35,15,1,86,27,0,0,4,50,376,41,1,1094,15,158,0,27.7,1819,0,1.0,90,0.0,962,276,37,22419,5279,378,13291,0.0,7127,10,33097,94,0,0,5.0,0.7,18.3,20,5.0,6518,280,962,5,266,992910,1.0,0,7395,0,262,0,252,23163,22419,0,47953,0.0,952,20,0,20.1,14,25,0,277,294,381,0,0,21
